file,line,operator,before,after,mutant_id,paper_category
org/apache/commons/lang3/AppendableJoiner.java,309,RemoveMethod,"public <A extends Appendable> A joinA(final A appendable, @SuppressWarnings(""unchecked"") final T... elements) throws IOException {","public <A extends Appendable> A joinA(final A appendable, @SuppressWarnings(""unchecked"") final T... elements) throws IOException {",105,
org/apache/commons/lang3/AppendableJoiner.java,186,RemoveNullCheck,if (elements != null) {,if (true) {,106,
org/apache/commons/lang3/AppendableJoiner.java,213,RemoveNullCheck,if (elements != null) {,if (true) {,107,
org/apache/commons/lang3/AppendableJoiner.java,240,RemoveNullCheck,return value != null ? value : StringUtils.EMPTY;,return true ? value : StringUtils.EMPTY;,108,
org/apache/commons/lang3/AppendableJoiner.java,262,RemoveNullCheck,"this.appender = appender != null ? appender : (a, e) -> a.append(String.valueOf(e));","this.appender = true ? appender : (a, e) -> a.append(String.valueOf(e));",109,
org/apache/commons/lang3/AppendableJoiner.java,190,ArithmeticOperatorReplacementShortcut,for (int i = 1; i < elements.length; i++) {,for (int i = 1; i < elements.length; i--) {,63,
org/apache/commons/lang3/AppendableJoiner.java,117,NullifyObjectInitialization,"return new AppendableJoiner<>(prefix, suffix, delimiter, appender);",return null;,64,
org/apache/commons/lang3/AppendableJoiner.java,173,NullifyObjectInitialization,return new Builder<>();,return null;,65,
org/apache/commons/lang3/AppendableJoiner.java,206,NullifyObjectInitialization,throw new UncheckedException(e);,throw null;,66,
org/apache/commons/lang3/AppendableJoiner.java,235,NullifyObjectInitialization,throw new UncheckedException(e);,throw null;,67,
org/apache/commons/lang3/AppendableJoiner.java,117,NullifyReturnValue,"return new AppendableJoiner<>(prefix, suffix, delimiter, appender);",return null;,68,
org/apache/commons/lang3/AppendableJoiner.java,128,NullifyReturnValue,return this;,return null;,69,
org/apache/commons/lang3/AppendableJoiner.java,139,NullifyReturnValue,return this;,return null;,70,
org/apache/commons/lang3/AppendableJoiner.java,150,NullifyReturnValue,return this;,return null;,71,
org/apache/commons/lang3/AppendableJoiner.java,161,NullifyReturnValue,return this;,return null;,72,
org/apache/commons/lang3/AppendableJoiner.java,173,NullifyReturnValue,return new Builder<>();,return null;,73,
org/apache/commons/lang3/AppendableJoiner.java,180,NullifyReturnValue,"return joinArray(appendable, prefix, suffix, delimiter, appender, elements);",return null;,74,
org/apache/commons/lang3/AppendableJoiner.java,196,NullifyReturnValue,return appendable;,return null;,75,
org/apache/commons/lang3/AppendableJoiner.java,203,NullifyReturnValue,"return joinIterable(stringBuilder, prefix, suffix, delimiter, appender, elements);",return null;,76,
org/apache/commons/lang3/AppendableJoiner.java,224,NullifyReturnValue,return appendable;,return null;,77,
org/apache/commons/lang3/AppendableJoiner.java,232,NullifyReturnValue,"return joinArray(stringBuilder, prefix, suffix, delimiter, appender, elements);",return null;,78,
org/apache/commons/lang3/AppendableJoiner.java,240,NullifyReturnValue,return value != null ? value : StringUtils.EMPTY;,return null;,79,
org/apache/commons/lang3/AppendableJoiner.java,273,NullifyReturnValue,"return joinI(stringBuilder, prefix, suffix, delimiter, appender, elements);",return null;,80,
