file,line,operator,before,after,mutant_id,paper_category
org/apache/commons/dbutils/AsyncQueryRunner.java,519,NullifyInputVariable,"public Future<Integer> update(final Connection conn, final String sql, final Object... params) throws SQLException {","public Future<Integer> update(final Connection conn, final String sql, final Object... params) throws SQLException { sql = null;",27,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/columns/LongColumnHandler.java,32,NullifyInputVariable,public boolean match(final Class<?> propType) {,public boolean match(final Class<?> propType) { propType = null;,3,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,855,NullifyInputVariable,"protected final void updateAsciiStream(final int columnIndex, final InputStream x, final int length) throws SQLException {","protected final void updateAsciiStream(final int columnIndex, final InputStream x, final int length) throws SQLException { x = null;",159,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1149,NullifyInputVariable,"protected final void updateFloat(final String columnLabel, final float x) throws SQLException {","protected final void updateFloat(final String columnLabel, final float x) throws SQLException { columnLabel = null;",105,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,215,RemoveMethod,final PropertyDescriptor[] props) throws SQLException {,final PropertyDescriptor[] props) throws SQLException {,82,reduced_remove_method_other
org/apache/commons/dbutils/BaseResultSetHandler.java,1135,NullifyInputVariable,"protected final void updateDouble(final String columnLabel, final double x) throws SQLException {","protected final void updateDouble(final String columnLabel, final double x) throws SQLException { columnLabel = null;",106,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,336,NullifyInputVariable,protected final double getDouble(final String columnLabel) throws SQLException {,protected final double getDouble(final String columnLabel) throws SQLException { columnLabel = null;,192,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,699,NullifyInputVariable,"public <T> T query(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> T query(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { rsh = null;",60,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BasicRowProcessor.java,103,NullifyInputVariable,"public Object put(final String key, final Object value) {","public Object put(final String key, final Object value) { value = null;",23,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,918,NullifyInputVariable,"protected final void updateBinaryStream(final int columnIndex, final InputStream x, final long length) throws SQLException {","protected final void updateBinaryStream(final int columnIndex, final InputStream x, final long length) throws SQLException { x = null;",146,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,366,NullifyInputVariable,"public <T> T insert(final Connection conn, final String sql, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T insert(final Connection conn, final String sql, final ResultSetHandler<T> rsh) throws SQLException { sql = null;",102,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,207,NullifyInputVariable,"public int execute(final Connection conn, final String sql, final Object... params) throws SQLException {","public int execute(final Connection conn, final String sql, final Object... params) throws SQLException { params = null;",113,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,215,NullifyInputVariable,final PropertyDescriptor[] props) throws SQLException {,final PropertyDescriptor[] props) throws SQLException { props = null;,49,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1261,NullifyInputVariable,"protected final void updateNString(final String columnLabel, final String nString) throws SQLException {","protected final void updateNString(final String columnLabel, final String nString) throws SQLException { columnLabel = null;",86,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,663,NullifyInputVariable,protected ResultSet wrap(final ResultSet rs) {,protected ResultSet wrap(final ResultSet rs) { rs = null;,31,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1247,NullifyInputVariable,"protected final void updateNClob(final String columnLabel, final Reader reader, final long length) throws SQLException {","protected final void updateNClob(final String columnLabel, final Reader reader, final long length) throws SQLException { reader = null;",88,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,212,NullifyInputVariable,protected void closeQuietly(final Connection conn) {,protected void closeQuietly(final Connection conn) { conn = null;,56,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1009,NullifyInputVariable,"protected final void updateByte(final String columnLabel, final byte x) throws SQLException {","protected final void updateByte(final String columnLabel, final byte x) throws SQLException { columnLabel = null;",129,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1331,NullifyInputVariable,"protected final void updateRowId(final int columnIndex, final RowId x) throws SQLException {","protected final void updateRowId(final int columnIndex, final RowId x) throws SQLException { x = null;",74,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,574,NullifyInputVariable,"protected final Time getTime(final int columnIndex, final Calendar cal) throws SQLException {","protected final Time getTime(final int columnIndex, final Calendar cal) throws SQLException { cal = null;",176,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,419,NullifyInputVariable,throws SQLException {,throws SQLException { c = null;,38,reduced_nullify_input_other_filter
org/apache/commons/dbutils/DbUtils.java,300,NullifyInputVariable,public static boolean loadDriver(final String driverClassName) {,public static boolean loadDriver(final String driverClassName) { driverClassName = null;,25,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,511,NullifyInputVariable,protected final RowId getRowId(final String columnLabel) throws SQLException {,protected final RowId getRowId(final String columnLabel) throws SQLException { columnLabel = null;,180,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,981,NullifyInputVariable,"protected final void updateBlob(final String columnLabel, final InputStream inputStream, final long length) throws SQLException {","protected final void updateBlob(final String columnLabel, final InputStream inputStream, final long length) throws SQLException { inputStream = null;",131,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,236,NullifyInputVariable,private void configureStatement(final Statement stmt) throws SQLException {,private void configureStatement(final Statement stmt) throws SQLException { stmt = null;,53,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1373,NullifyInputVariable,"protected final void updateString(final int columnIndex, final String x) throws SQLException {","protected final void updateString(final int columnIndex, final String x) throws SQLException { x = null;",67,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,258,NullifyInputVariable,"public <T> List<T> execute(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> List<T> execute(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { rsh = null;",110,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/columns/IntegerColumnHandler.java,27,NullifyInputVariable,"public Integer apply(final ResultSet resultSet, final int columnIndex) throws SQLException {","public Integer apply(final ResultSet resultSet, final int columnIndex) throws SQLException { resultSet = null;",4,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/StatementConfiguration.java,67,NullifyInputVariable,public Builder maxFieldSize(final Integer maxFieldSize) {,public Builder maxFieldSize(final Integer maxFieldSize) { maxFieldSize = null;,26,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/properties/DatePropertyHandler.java,35,NullifyInputVariable,"public Object apply(final Class<?> parameter, Object value) {","public Object apply(final Class<?> parameter, Object value) { parameter = null;",7,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,299,NullifyInputVariable,protected <T> T newInstance(final Class<T> c) throws SQLException {,protected <T> T newInstance(final Class<T> c) throws SQLException { c = null;,46,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,177,NullifyInputVariable,final ResultSet rs) {,final ResultSet rs) { rs = null;,32,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,747,NullifyInputVariable,"public int update(final Connection conn, final String sql, final Object param) throws SQLException {","public int update(final Connection conn, final String sql, final Object param) throws SQLException { sql = null;",53,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,615,NullifyInputVariable,throws SQLException {,throws SQLException { cause = null;,34,reduced_nullify_input_other_filter
org/apache/commons/dbutils/handlers/columns/ShortColumnHandler.java,32,NullifyInputVariable,public boolean match(final Class<?> propType) {,public boolean match(final Class<?> propType) { propType = null;,3,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,714,NullifyInputVariable,"private void retrieveOutParameters(final CallableStatement stmt, final Object[] params) throws SQLException {","private void retrieveOutParameters(final CallableStatement stmt, final Object[] params) throws SQLException { params = null;",57,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/ProxyFactory.java,130,NullifyInputVariable,"public <T> T newProxyInstance(final Class<T> type, final InvocationHandler handler) {","public <T> T newProxyInstance(final Class<T> type, final InvocationHandler handler) { type = null;",11,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryLoader.java,110,NullifyInputVariable,"protected Map<String, String> loadQueries(final String path) throws IOException {","protected Map<String, String> loadQueries(final String path) throws IOException { path = null;",7,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,925,NullifyInputVariable,"protected final void updateBinaryStream(final String columnLabel, final InputStream x) throws SQLException {","protected final void updateBinaryStream(final String columnLabel, final InputStream x) throws SQLException { columnLabel = null;",145,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,407,NullifyInputVariable,final String... propertyNames) throws SQLException {,final String... propertyNames) throws SQLException { bean = null;,43,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/columns/ByteColumnHandler.java,27,NullifyInputVariable,"public Byte apply(final ResultSet resultSet, final int columnIndex) throws SQLException {","public Byte apply(final ResultSet resultSet, final int columnIndex) throws SQLException { resultSet = null;",4,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,452,NullifyInputVariable,"public <T> T insert(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> T insert(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { rsh = null;",93,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,258,NullifyInputVariable,"public <T> List<T> execute(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> List<T> execute(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { conn = null;",112,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,152,NullifyInputVariable,protected final InputStream getAsciiStream(final String columnLabel) throws SQLException {,protected final InputStream getAsciiStream(final String columnLabel) throws SQLException { columnLabel = null;,206,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,350,NullifyInputVariable,"public <T> Future<T> insert(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> Future<T> insert(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { params = null;",58,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,258,NullifyInputVariable,"public static boolean loadDriver(final ClassLoader classLoader, final String driverClassName) {","public static boolean loadDriver(final ClassLoader classLoader, final String driverClassName) { driverClassName = null;",26,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,280,NullifyInputVariable,protected final Clob getClob(final String columnLabel) throws SQLException {,protected final Clob getClob(final String columnLabel) throws SQLException { columnLabel = null;,197,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,897,NullifyInputVariable,"protected final void updateBigDecimal(final String columnLabel, final BigDecimal x) throws SQLException {","protected final void updateBigDecimal(final String columnLabel, final BigDecimal x) throws SQLException { x = null;",149,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,370,NullifyInputVariable,final PropertyDescriptor[] properties) throws SQLException {,final PropertyDescriptor[] properties) throws SQLException { properties = null;,45,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1205,NullifyInputVariable,"protected final void updateNCharacterStream(final String columnLabel, final Reader reader, final long length) throws SQLException {","protected final void updateNCharacterStream(final String columnLabel, final Reader reader, final long length) throws SQLException { reader = null;",97,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1058,NullifyInputVariable,"protected final void updateCharacterStream(final String columnLabel, final Reader reader, final int length) throws SQLException {","protected final void updateCharacterStream(final String columnLabel, final Reader reader, final int length) throws SQLException { reader = null;",121,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,714,NullifyInputVariable,"private void retrieveOutParameters(final CallableStatement stmt, final Object[] params) throws SQLException {","private void retrieveOutParameters(final CallableStatement stmt, final Object[] params) throws SQLException { stmt = null;",58,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,350,NullifyInputVariable,"public <T> Future<T> insert(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> Future<T> insert(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { sql = null;",60,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,490,NullifyInputVariable,protected final Ref getRef(final String columnLabel) throws SQLException {,protected final Ref getRef(final String columnLabel) throws SQLException { columnLabel = null;,181,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1198,NullifyInputVariable,"protected final void updateNCharacterStream(final String columnLabel, final Reader reader) throws SQLException {","protected final void updateNCharacterStream(final String columnLabel, final Reader reader) throws SQLException { columnLabel = null;",100,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,182,NullifyInputVariable,"public int[] batch(final String sql, final Object[][] params) throws SQLException {","public int[] batch(final String sql, final Object[][] params) throws SQLException { params = null;",116,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,519,NullifyInputVariable,"public <T> T insertBatch(final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException {","public <T> T insertBatch(final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException { params = null;",85,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1023,NullifyInputVariable,"protected final void updateBytes(final String columnLabel, final byte[] x) throws SQLException {","protected final void updateBytes(final String columnLabel, final byte[] x) throws SQLException { columnLabel = null;",128,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,269,NullifyInputVariable,"private boolean matchesPrimitive(final Class<?> targetType, final Class<?> valueType) {","private boolean matchesPrimitive(final Class<?> targetType, final Class<?> valueType) { targetType = null;",48,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,182,NullifyInputVariable,"public int[] batch(final String sql, final Object[][] params) throws SQLException {","public int[] batch(final String sql, final Object[][] params) throws SQLException { sql = null;",117,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,538,NullifyInputVariable,"public <T> T query(final Connection conn, final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final Connection conn, final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException { param = null;",82,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/StatementConfiguration.java,47,NullifyInputVariable,public Builder fetchDirection(final Integer fetchDirection) {,public Builder fetchDirection(final Integer fetchDirection) { fetchDirection = null;,28,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,309,NullifyInputVariable,public static void printStackTrace(final SQLException e) {,public static void printStackTrace(final SQLException e) { e = null;,24,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,192,NullifyInputVariable,"private boolean isCompatibleType(final Object value, final Class<?> type) {","private boolean isCompatibleType(final Object value, final Class<?> type) { value = null;",52,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,338,NullifyInputVariable,throws SQLException {,throws SQLException { bean = null;,42,reduced_nullify_input_other_filter
org/apache/commons/dbutils/BaseResultSetHandler.java,1212,NullifyInputVariable,"protected final void updateNClob(final int columnIndex, final NClob nClob) throws SQLException {","protected final void updateNClob(final int columnIndex, final NClob nClob) throws SQLException { nClob = null;",96,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,699,NullifyInputVariable,"public <T> T query(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> T query(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { sql = null;",61,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet.java,415,NullifyInputVariable,public void setNullBigDecimal(final BigDecimal nullBigDecimal) {,public void setNullBigDecimal(final BigDecimal nullBigDecimal) { nullBigDecimal = null;,38,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,177,NullifyInputVariable,"protected Method getWriteMethod(final Object target, final PropertyDescriptor prop, final Object value) {","protected Method getWriteMethod(final Object target, final PropertyDescriptor prop, final Object value) { target = null;",55,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,840,NullifyInputVariable,"public int update(final String sql, final Object... params) throws SQLException {","public int update(final String sql, final Object... params) throws SQLException { sql = null;",45,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/ProxyFactory.java,109,NullifyInputVariable,public ResultSetMetaData createResultSetMetaData(final InvocationHandler handler) {,public ResultSetMetaData createResultSetMetaData(final InvocationHandler handler) { handler = null;,13,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet.java,489,NullifyInputVariable,public void setNullClob(final Clob nullClob) {,public void setNullClob(final Clob nullClob) { nullClob = null;,34,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,869,NullifyInputVariable,"protected final void updateAsciiStream(final String columnLabel, final InputStream x) throws SQLException {","protected final void updateAsciiStream(final String columnLabel, final InputStream x) throws SQLException { x = null;",156,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,653,NullifyInputVariable,protected final URL getURL(final String columnLabel) throws SQLException {,protected final URL getURL(final String columnLabel) throws SQLException { columnLabel = null;,167,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,680,NullifyInputVariable,"public <T> T query(final String sql, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final String sql, final ResultSetHandler<T> rsh) throws SQLException { rsh = null;",62,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/StatementConfiguration.java,57,NullifyInputVariable,public Builder fetchSize(final Integer fetchSize) {,public Builder fetchSize(final Integer fetchSize) { fetchSize = null;,27,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,322,NullifyInputVariable,"protected final Date getDate(final String columnLabel, final Calendar cal) throws SQLException {","protected final Date getDate(final String columnLabel, final Calendar cal) throws SQLException { cal = null;",193,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1296,NullifyInputVariable,"protected final void updateObject(final String columnLabel, final Object x) throws SQLException {","protected final void updateObject(final String columnLabel, final Object x) throws SQLException { columnLabel = null;",81,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,883,NullifyInputVariable,"protected final void updateAsciiStream(final String columnLabel, final InputStream x, final long length) throws SQLException {","protected final void updateAsciiStream(final String columnLabel, final InputStream x, final long length) throws SQLException { x = null;",152,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet.java,435,NullifyInputVariable,public void setNullBlob(final Blob nullBlob) {,public void setNullBlob(final Blob nullBlob) { nullBlob = null;,36,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1107,NullifyInputVariable,"protected final void updateClob(final String columnLabel, final Reader reader, final long length) throws SQLException {","protected final void updateClob(final String columnLabel, final Reader reader, final long length) throws SQLException { reader = null;",110,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1093,NullifyInputVariable,"protected final void updateClob(final String columnLabel, final Clob x) throws SQLException {","protected final void updateClob(final String columnLabel, final Clob x) throws SQLException { x = null;",114,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,639,NullifyInputVariable,"public <T> T query(final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException { param = null;",68,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1030,NullifyInputVariable,"protected final void updateCharacterStream(final int columnIndex, final Reader x) throws SQLException {","protected final void updateCharacterStream(final int columnIndex, final Reader x) throws SQLException { x = null;",127,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,381,NullifyInputVariable,"public <T> Future<T> insert(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> Future<T> insert(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { params = null;",53,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/columns/FloatColumnHandler.java,27,NullifyInputVariable,"public Float apply(final ResultSet resultSet, final int columnIndex) throws SQLException {","public Float apply(final ResultSet resultSet, final int columnIndex) throws SQLException { resultSet = null;",4,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,177,NullifyInputVariable,"protected Method getWriteMethod(final Object target, final PropertyDescriptor prop, final Object value) {","protected Method getWriteMethod(final Object target, final PropertyDescriptor prop, final Object value) { value = null;",53,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,222,NullifyInputVariable,protected void closeQuietly(final ResultSet resultSet) {,protected void closeQuietly(final ResultSet resultSet) { resultSet = null;,55,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,258,NullifyInputVariable,"public <T> List<T> execute(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> List<T> execute(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { sql = null;",111,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,566,NullifyInputVariable,"public Future<Integer> update(final String sql, final Object... params) throws SQLException {","public Future<Integer> update(final String sql, final Object... params) throws SQLException { params = null;",21,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,241,NullifyInputVariable,public static void commitAndCloseQuietly(final Connection conn) {,public static void commitAndCloseQuietly(final Connection conn) { conn = null;,28,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/BeanListHandler.java,82,NullifyInputVariable,public List<T> handle(final ResultSet resultSet) throws SQLException {,public List<T> handle(final ResultSet resultSet) throws SQLException { resultSet = null;,2,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1408,NullifyInputVariable,"protected final void updateTimestamp(final String columnLabel, final Timestamp x) throws SQLException {","protected final void updateTimestamp(final String columnLabel, final Timestamp x) throws SQLException { columnLabel = null;",60,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,639,NullifyInputVariable,"public <T> T query(final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException { rsh = null;",67,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BasicRowProcessor.java,85,NullifyInputVariable,public boolean containsKey(final Object key) {,public boolean containsKey(final Object key) { key = null;,26,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1240,NullifyInputVariable,"protected final void updateNClob(final String columnLabel, final Reader reader) throws SQLException {","protected final void updateNClob(final String columnLabel, final Reader reader) throws SQLException { columnLabel = null;",91,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,252,RemoveMethod,protected final byte[] getBytes(final String columnLabel) throws SQLException {,protected final byte[] getBytes(final String columnLabel) throws SQLException {,409,reduced_remove_method_other
org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet.java,559,NullifyInputVariable,public void setNullRef(final Ref nullRef) {,public void setNullRef(final Ref nullRef) { nullRef = null;,31,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,569,NullifyInputVariable,"public <T> T query(final Connection conn, final String sql, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final Connection conn, final String sql, final ResultSetHandler<T> rsh) throws SQLException { rsh = null;",74,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,113,NullifyInputVariable,protected final int findColumn(final String columnLabel) throws SQLException {,protected final int findColumn(final String columnLabel) throws SQLException { columnLabel = null;,208,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,609,NullifyInputVariable,protected final Timestamp getTimestamp(final String columnLabel) throws SQLException {,protected final Timestamp getTimestamp(final String columnLabel) throws SQLException { columnLabel = null;,171,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,407,NullifyInputVariable,final String... propertyNames) throws SQLException {,final String... propertyNames) throws SQLException { propertyNames = null;,42,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,479,NullifyInputVariable,"public <T> Future<T> query(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException {","public <T> Future<T> query(final String sql, final ResultSetHandler<T> rsh, final Object... params) throws SQLException { params = null;",34,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet.java,219,RemoveMethod,public byte[] getNullBytes() {,public byte[] getNullBytes() {,95,reduced_remove_method_other
org/apache/commons/dbutils/handlers/MapHandler.java,71,NullifyInputVariable,"public Map<String, Object> handle(final ResultSet resultSet) throws SQLException {","public Map<String, Object> handle(final ResultSet resultSet) throws SQLException { resultSet = null;",2,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet.java,112,NullifyInputVariable,public static ResultSet wrap(final ResultSet resultSet) {,public static ResultSet wrap(final ResultSet resultSet) { resultSet = null;,43,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1219,NullifyInputVariable,"protected final void updateNClob(final int columnIndex, final Reader reader) throws SQLException {","protected final void updateNClob(final int columnIndex, final Reader reader) throws SQLException { reader = null;",95,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,569,NullifyInputVariable,"public <T> T query(final Connection conn, final String sql, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final Connection conn, final String sql, final ResultSetHandler<T> rsh) throws SQLException { conn = null;",76,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,470,NullifyInputVariable,"public <T> T insertBatch(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException {","public <T> T insertBatch(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException { rsh = null;",89,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,539,NullifyInputVariable,protected final SQLXML getSQLXML(final String columnLabel) throws SQLException {,protected final SQLXML getSQLXML(final String columnLabel) throws SQLException { columnLabel = null;,178,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1121,NullifyInputVariable,"protected final void updateDate(final String columnLabel, final Date x) throws SQLException {","protected final void updateDate(final String columnLabel, final Date x) throws SQLException { x = null;",107,reduced_nullify_final_param_non_compilable
